"Date","Close","n","USDJPY","USDCHF","NZDUSD","XAUUSD","AUDUSD","GBPUSD","USDSEK","USDCAD","post.y"
2010-12-29,1.32242,1,81.606,0.94554,0.76829,1411.04,1.01775,1.54984,6.80998,1.00072,"Dollar slides after strong auction hits bond yields"
2010-12-30,1.32863,1,81.518,0.93496,0.77039,1404.22,1.01701,1.54252,6.73617,0.99982,"Rand, shekel hit multi-year highs; stocks up"
2010-12-31,1.33852,2,81.119,0.93363,0.77899,1418.881,1.0223,1.56081,6.69778,0.99753,"The week ahead - Dollar falls but ends year higher vs majors<br>Estonia joins crisis-hit euro club, others wary"
2011-01-03,1.33598,1,81.73,0.93327,0.77314,1414.177,1.01664,1.54878,6.69757,0.99365,"Dollar perks up on upbeat data; Aussie slips"
2011-01-04,1.33068,NA,82.03,0.94843,0.76642,1380.067,1.005,1.55843,6.71937,0.99826,NA
2011-01-05,1.3149,1,83.241,0.9658,0.75694,1377.878,0.9994,1.55136,6.76058,0.99536,"Dollar underpinned by data"
2011-01-06,1.30024,3,83.315,0.96539,0.7565,1371.059,0.99422,1.54719,6.86087,0.9965,"China says yuan not main cause of Sino-U.S. trade imbalance<br>Analysis - Hard lessons for China from Japan's rise and fall<br>Dollar adds gains as investors await U.S. jobs"
2011-01-07,1.2906,3,83.135,0.96713,0.75961,1368.8,0.99558,1.55431,6.93348,0.99327,"Euro hits 4-month low, dollar prices in strong U.S. jobs<br>Factbox - Security threat levels<br>Government warns aviation of possible al Qaeda attack"
2011-01-10,1.29508,3,82.696,0.96742,0.76338,1375.22,0.99547,1.55716,6.87488,0.99324,"Loose U.S. policy to hurt dollar - China FX regulator<br>Obama urged to step up yuan pressure in Hu meeting<br>Euro hits 4-mth low on funding fears, outlook bleak"
2011-01-11,1.29732,NA,83.235,0.97354,0.76036,1381.053,0.987,1.55967,6.85306,0.99037,NA
2011-01-12,1.31322,2,82.991,0.96653,0.76371,1387.222,0.99636,1.57587,6.74868,0.98558,"China wants ""positive"" statement from U.S. on dollar<br>Euro rallies broadly though Spain auction awaited"
2011-01-13,1.33634,3,82.807,0.96374,0.77116,1373.054,0.99745,1.5837,6.70438,0.98905,"Analysis - China's support for euro a necessity, not a virtue<br>China seen cool on U.S. trade-for-yuan deal<br>Analysis: Funds fret as Europe reviews sanctuary for bank bonds"
2011-01-14,1.33868,1,82.837,0.96319,0.76573,1361.581,0.98844,1.58661,6.65517,0.99034,"Analysis - Funds fret as Europe reviews sanctuary for bank bonds"
2011-01-17,1.32932,1,82.667,0.96448,0.77214,1362.228,0.99366,1.5886,6.71418,0.98689,"Must be wary on euro buying - Japan's Watanabe"
2011-01-18,1.33865,2,82.545,0.96321,0.77177,1367.998,0.99933,1.59616,6.64858,0.99111,"IMF says conducts bank stress tests in 5 countries<br>Europe goes slow on rescue fund, stress tests"
2011-01-19,1.34728,1,82.013,0.95473,0.76876,1369.468,1.00074,1.5994,6.62087,0.9956,"Analysis - Latin America FX intervention may be here to stay"
2011-01-20,1.34717,1,82.997,0.96729,0.75688,1345.632,0.98696,1.58954,6.65577,0.99705,"Analysis - Risk seen rising in Poland, Hungary over budgets"
2011-01-21,1.36204,3,82.559,0.95807,0.75829,1342.282,0.98962,1.5996,6.58228,0.99273,"Analysis-Offshore yuan market hot but synthetics may be hotter<br>Analysis - Investment banks face pressure to diversify<br>The Week Ahead - Euro hits 2-month high vs dollar"
2011-01-24,1.3637,1,82.517,0.94903,0.76289,1333.91,0.99727,1.59863,6.57917,0.99342,"Analysis - Canadian dollar set to outperform commodity rivals"
2011-01-25,1.36808,1,82.245,0.94223,0.76863,1332.237,0.99658,1.58152,6.52223,0.99673,"Sterling stung by shock GDP figures"
2011-01-26,1.37121,1,82.163,0.94174,0.77267,1345.865,0.99912,1.59336,6.46068,0.99385,"Pound stung by shock GDP figures"
2011-01-27,1.37325,3,82.906,0.94529,0.772,1313.334,0.99182,1.59265,6.43207,0.99331,"Chinese banks lent 1.2 trillion yuan in January - report<br>Sarkozy says bets against euro will lose money<br>Analysis - S&P's Japan debt downgrade could help PM reform push"
2011-01-28,1.36099,1,82.108,0.94184,0.77349,1336.552,0.99381,1.58577,6.52508,1.00119,"Dollar, franc may hold gains if Egypt worries persist"
2011-01-31,1.36929,1,82.029,0.94392,0.77288,1332.351,0.99727,1.6012,6.44567,1.00084,"Policymakers see dollar losing reserve currency allure"
2011-02-01,1.38289,1,81.352,0.93516,0.78124,1341.124,1.01097,1.61397,6.36637,0.99046,"Poland should delay euro for 20 years - Kaczynski"
2011-02-02,1.38101,1,81.548,0.94004,0.77309,1334.876,1.01004,1.61905,6.41687,0.98782,"Ex-SNB-chief Roth defends currency interventions"
2011-02-03,1.36333,1,81.615,0.94544,0.7732,1354.26,1.01514,1.61352,6.47308,0.99097,"Analysis - Strong Swissie to squeeze 2011 earnings"
2011-02-04,1.35798,1,82.173,0.955,0.76966,1348.473,1.01368,1.61099,6.47657,0.98706,"FX OUTLOOK - Dollar up as unemployment falls"
2011-02-07,1.35817,2,82.326,0.95537,0.76972,1351.055,1.01333,1.61084,6.45898,0.99071,"The week ahead - Dollar up as unemployment falls<br>Analysis - Bets on Chile peso undercut intervention impact"
2011-02-08,1.36249,NA,82.36,0.96317,0.77492,1363.66,1.01448,1.60668,6.43298,0.99504,NA
2011-02-09,1.37318,2,82.352,0.9577,0.77223,1363.325,1.01231,1.61004,6.43317,0.9937,"Analysis - Markets fall behind the curve of China's tightening<br>Analysis - Brazil's Rousseff to swing cautious budget axe"
2011-02-10,1.36018,1,83.217,0.96896,0.76422,1363.55,1.00429,1.6097,6.45737,0.99509,"Analysis - Dollar's tepid gains may be warning for bulls"
2011-02-11,1.35504,1,83.423,0.97307,0.76017,1356.459,1.00178,1.6005,6.47828,0.98726,"The week ahead - Dollar to gain versus euro in coming week"
2011-02-14,1.34883,1,83.317,0.96984,0.75652,1361.58,1.00282,1.60362,6.48207,0.98891,"Analysis - Volatility shows up limited money market recovery"
2011-02-15,1.34866,1,83.764,0.96694,0.75166,1373.481,0.99637,1.61247,6.47777,0.98961,"Derivatives may unlock mystery of strong yen"
2011-02-16,1.3568,1,83.668,0.95918,0.75447,1374.059,1.00308,1.60915,6.41397,0.98471,"Swiss take steps to ease franc pain for firms"
2011-02-17,1.36087,1,83.3,0.94951,0.75862,1383.801,1.01178,1.61724,6.39837,0.98409,"Analysis - Less inflation fixation to slow pound rally"
2011-02-18,1.36921,1,83.174,0.94407,0.76152,1389.873,1.01436,1.62501,6.38037,0.98656,"Analysis - Currency hopes support inflation-hit emerging bonds"
2011-02-21,1.36752,1,83.131,0.94669,0.7637,1405.665,1.00921,1.62246,6.42297,0.98246,"Euro slips on Middle East tensions"
2011-02-22,1.36497,1,82.759,0.93869,0.74627,1398.844,0.99872,1.61355,6.44477,0.99062,"Sterling knocked by pullback in risk"
2011-02-23,1.37479,1,82.504,0.93305,0.74562,1411.294,1.00212,1.621,6.39078,0.98938,"Swiss franc nears record on Libya as U.S. dollar falls"
2011-02-24,1.37992,1,81.877,0.92618,0.74713,1402.021,1.00865,1.61362,6.38339,0.9825,"Dollar slumps on oil while Swiss franc hits all-time high"
2011-02-25,1.37529,1,81.662,0.92801,0.75145,1410.23,1.01757,1.61163,6.42107,0.97744,"The Week Ahead - Middle East fears to lift Swiss franc"
2011-02-28,1.38057,2,81.775,0.92874,0.75223,1410.939,1.01849,1.62556,6.32307,0.97148,"Dollar falls ahead of Bernanke testimony<br>Forex-Dollar falls ahead of Bernanke testimony"
2011-03-01,1.37759,1,81.852,0.92834,0.74713,1433.429,1.01323,1.62658,6.33387,0.97461,"Dollar slips on rate view after Bernanke speaks"
2011-03-02,1.38648,1,81.861,0.9235,0.74304,1434.09,1.01658,1.63234,6.31063,0.97305,"Brazil rate hike to test central bank credentials"
2011-03-03,1.39689,1,82.437,0.93149,0.74083,1415.406,1.01443,1.62758,6.31477,0.97179,"Analysis - Dollar may rise if oil threatens global growth"
2011-03-04,1.39863,1,82.295,0.92453,0.73792,1430.722,1.01351,1.62666,6.33647,0.97326,"The Week Ahead  U.S. dollar seen lower next week after jobs data"
2011-03-07,1.39679,4,82.228,0.92654,0.73674,1431.103,1.01172,1.61997,6.35367,0.97322,"Pound slips to five-week low vs euro<br>Moody's signals no imminent Irish rating cut<br>Moody's downgrade tips Greece closer to brink<br>Analysis - ECB roars and euro zone periphery shudders"
2011-03-08,1.39042,2,82.661,0.93504,0.73938,1428.635,1.00972,1.61588,6.36267,0.9713,"BOJ's Shirakawa warns central bank neutrality in danger<br>Q+A - Derivative bets gone awry may push yen higher"
2011-03-09,1.39078,2,82.733,0.92944,0.73652,1430.184,1.0107,1.62016,6.31887,0.96831,"Analysis - Snail-like EU faces breakneck markets over euro debt<br>UK DMO will heed  calls for more linkers"
2011-03-10,1.37975,3,82.984,0.93195,0.73533,1411.243,1.00064,1.60593,6.40018,0.97592,"Instant view - Moody's cuts Spain's rating, warns of more cuts<br>More overhaul of rating agencies rules needed - EU exec<br>Bank of Spain, Moody's differ on bank funding needs"
2011-03-11,1.39024,2,81.807,0.92968,0.74251,1417.631,1.01369,1.60796,6.33238,0.97308,"Dudley signals Fed won't tighten any time soon<br>iPad price remark gets Fed's Dudley an earful"
2011-03-14,1.39915,3,81.622,0.9242,0.73917,1426.202,1.00963,1.61714,6.33676,0.97372,"Analysis - Euro deal helps stem contagion, debt woes to linger<br>Profile - Austrian National Bank Governor Ewald Nowotny<br>ECB ""strong vigilance"" still relevant - Nowotny"
2011-03-15,1.39973,1,80.708,0.91632,0.73158,1395.24,0.99081,1.60763,6.39703,0.98576,"Analysis - Summit deal keeps ECB on track for early hike"
2011-03-16,1.38983,1,79.577,0.90796,0.72778,1398.717,0.9837,1.60228,6.47867,0.9913,"Analysis - Central banks still set to tighten despite Japan"
2011-03-17,1.40204,1,78.879,0.89838,0.71755,1403.52,0.98014,1.61343,6.41256,0.98467,"Special report - Why Japan will avert a fiscal meltdown"
2011-03-18,1.41788,1,80.546,0.90021,0.73044,1418.17,0.99554,1.62296,6.26026,0.98387,"Analysis - G7 will not allow FX credibility to be questioned"
2011-03-21,1.42253,6,81.014,0.90445,0.73551,1427.487,1.00621,1.63087,6.26328,0.97749,"ECB warns on rates, euro zone seals deal on fund<br>Q+A - Portugal's political crisis over austerity<br>Analysis - UK borrowing to fall less sharply on weaker growth<br>Trichet leads ECB in signalling April rate rise<br>Highlights - EU finmins agree on euro zone ESM safety net<br>Portugal austerity vote likely Wednesday"
2011-03-22,1.41957,3,80.963,0.90335,0.73984,1427.59,1.01019,1.63623,6.31237,0.98058,"Portugal government risks collapse before EU summit<br>Analysis - How much higher can China raise bank reserves?<br>Analysis - World swap market revamp pauses for a breather"
2011-03-23,1.40865,4,80.919,0.90833,0.74042,1437.118,1.01308,1.62338,6.34437,0.98136,"G7 intervention gives go-ahead for yen carry trade<br>EU package unlikely to prevent Portugal bailout<br>Scenarios - Portugal's politics as government faces collapse<br>Portugal parliament rejects government austerity plan"
2011-03-24,1.41764,5,80.956,0.90825,0.7488,1430.374,1.02101,1.612,6.32117,0.97544,"Portugal PM resigns as parliament rejects austerity<br>Entering a brave new ""macroprudential"" world<br>Special report - The revolution in central banking<br>Analysis - Spain reforms provide shield but more needed<br>Q+A - What's next for Portugal after PM's resignation?"
2011-03-25,1.40869,1,81.334,0.9196,0.75283,1429.561,1.02562,1.60385,6.37178,0.98015,"Analysis - Euro zone gives investors three more months to sweat"
2011-03-28,1.40861,1,81.673,0.91666,0.75105,1420.286,1.02424,1.59911,6.38605,0.97773,"Analysis - Quake costs may shake faith of JGB investors at home"
2011-03-29,1.41135,1,82.467,0.91997,0.75604,1418.282,1.02898,1.60101,6.33118,0.97431,"Analysis - China G20 to go nowhere fast on world currency reform"
2011-03-30,1.41275,1,82.868,0.91823,0.76205,1422.722,1.03274,1.60701,6.32447,0.97099,"Analysis - Yen faces sustained slide from carry trade revival"
2011-03-31,1.4157,1,83.116,0.91895,0.76143,1431.968,1.03271,1.60264,6.32058,0.97036,"Analysis - Europe rates to lead U.S. as global power shifts"
2011-04-01,1.42331,1,84.043,0.92349,0.76714,1428.534,1.03826,1.61096,6.29248,0.96303,"Analysis - G20 keeps up snail's pace of global monetary reform"
2011-04-04,1.42198,1,84.049,0.92289,0.76782,1433.528,1.03614,1.61286,6.32433,0.96669,"Bank of England to hold fire on rates in April"
2011-04-05,1.42218,1,84.857,0.92521,0.76832,1455.514,1.03274,1.62957,6.32865,0.96374,"Analysis - Weaker yen may be burden in disguise for Japan Inc"
2011-04-06,1.43311,2,85.479,0.91876,0.77932,1459.54,1.04385,1.63305,6.29978,0.96063,"Analysis -Risky frontier sovereigns evade government debt phobia<br>Bank to hold fire on rates in April, despite ECB"
2011-04-07,1.43069,1,84.899,0.91624,0.77844,1457.907,1.04677,1.63197,6.31528,0.95829,"Analysis - ECB signals determined to act on inflation"
2011-04-08,1.44801,1,84.764,0.90616,0.7824,1474.558,1.05616,1.63786,6.19697,0.95521,"Analysis - Trichet shows velvet glove with Portugal move"
2011-04-11,1.44352,1,84.587,0.90649,0.77964,1462.968,1.04929,1.63437,6.25917,0.9565,"Analysis - Restructuring talk gains momentum in Greece"
2011-04-12,1.44764,2,83.549,0.89683,0.78269,1452.803,1.04361,1.62558,6.29777,0.96268,"G20 to seek deal on imbalances amid crowded agenda<br>Analysis - Russians seen behind multi-billion capital outflows"
2011-04-13,1.44418,3,83.868,0.89619,0.78905,1457.134,1.0505,1.62666,6.25417,0.96209,"G20 to work on imbalances plan amid crowded agenda<br>Banks face $3.6 trillion ""wall"" of maturing debt - IMF<br>Analysis - Swiss franc to vie with yen to fund carry trades"
2011-04-14,1.44859,4,83.489,0.89218,0.79362,1473.953,1.054,1.63505,6.21187,0.96099,"Analysis - Trade balances return as key FX drivers<br>Highlights - Finance officials at IMF/World Bank meetings<br>G20 eyes anti-crisis plan, mulls recovery risks<br>Analysis - China's $3 trillion reserves more a bane than a boon"
2011-04-15,1.44274,1,83.096,0.89181,0.79892,1486.572,1.05641,1.63223,6.18097,0.95905,"Analysis - Spain banks may throw spanner into euro rally"
2011-04-18,1.42332,1,82.628,0.89623,0.79095,1495.062,1.05059,1.62641,6.30122,0.964,"Analysis - Belarus FX woes spark credit crunch, panic buying"
2011-04-19,1.43344,1,82.563,0.89967,0.78852,1496.011,1.05235,1.63126,6.22078,0.95603,"Analysis - Finland headed for face-saving fudge on bailouts"
2011-04-20,1.45216,1,82.549,0.88783,0.79744,1501.989,1.07119,1.64065,6.12819,0.9523,"Analysis - Greek debt shadow looms over European banks"
2011-04-21,1.45516,1,81.838,0.886,0.80024,1504.607,1.07449,1.65203,6.10207,0.95294,"Analysis - Funds, banks exposed to any Greek restructuring"
2011-04-22,1.45602,2,81.834,0.88574,0.80114,1507.248,1.0729,1.65006,6.08928,0.95383,"Analysis - Has the U.S. forgotten it has a strong dollar policy?<br>Belarus currency crisis deepens with central bank U-turn"
2011-04-25,1.45795,1,81.822,0.88096,0.79902,1506.695,1.07193,1.64963,6.09682,0.95422,"Analysis - Euro zone may need to rethink anti-crisis strategy"
2011-04-26,1.4643,1,81.546,0.87503,0.80505,1506.056,1.07835,1.64784,6.11027,0.95137,"Gilt sales no easy way out of Bank rates dilemma"
2011-04-27,1.47866,1,82.14,0.87448,0.80723,1526.725,1.08705,1.66238,6.03349,0.94956,"Analysis - Greek restructuring would hit ECB, governments hard"
2011-04-28,1.48218,1,81.519,0.87354,0.80208,1535.492,1.09275,1.66297,6.01077,0.95046,"Carry traders flee zero-yield dollar in emerging FX rush"
2011-04-29,1.48038,2,81.162,0.86487,0.80946,1562.823,1.09665,1.67045,6.03777,0.94466,"Analysis - Commodities no cure for China's cash problem<br>FX Outlook: Dollar under pressure, little relief ahead"
2011-05-02,1.48292,2,81.207,0.86516,0.80612,1544.985,1.09429,1.6653,6.00938,0.95049,"Analysis - Is the dollar decline more dangerous than it seems?<br>FX Outlook - Dollar under pressure, little relief ahead"
2011-05-03,1.48248,1,80.918,0.8612,0.79843,1535.742,1.08441,1.64854,6.04008,0.95223,"Markets on tenterhooks for ECB rate rise signal"
2011-05-04,1.4826,1,80.604,0.86152,0.78942,1516.045,1.07461,1.64866,6.09387,0.95925,"Analysis - Brazil's old inflation demons stalk Rousseff"
2011-05-05,1.45379,4,80.06,0.87028,0.78408,1474.021,1.05773,1.63853,6.22271,0.96681,"No mention of ""strong vigilance"" in Trichet's opening remarks<br>ECB's Trichet - Greek restructuring ""not in the cards""<br>Trichet signals no ECB rate rise in June<br>Analysis - As Fed exits bonds, others likely to crowd back in"
2011-05-06,1.43146,2,80.607,0.87797,0.79075,1495.273,1.06965,1.63643,6.29967,0.9664,"BOC's Carney says strong dollar hurting exports<br>FX Outlook - Euro posts worst week since January"
2011-05-09,1.43648,1,80.341,0.87157,0.79508,1513.393,1.08055,1.64017,6.25288,0.96169,"Analysis - Greece faces long-term bond market shut-out"
2011-05-10,1.44087,NA,80.86,0.87955,0.79489,1515.963,1.08361,1.63627,6.21647,0.95665,NA
2011-05-11,1.41914,1,81.032,0.88753,0.78855,1501.024,1.06991,1.63424,6.33347,0.96154,"Analysis - Dollar vs commodities play strong on end of QE2"
2011-05-12,1.42441,1,80.925,0.88399,0.7954,1505.558,1.06762,1.62903,6.29497,0.96247,"ECB's Stark signals rate hikes, IMF urges caution"
2011-05-13,1.41163,1,80.744,0.89215,0.78726,1494.923,1.05685,1.61932,6.37699,0.96815,"Analysis - Some of U.S. Treasury's debt limit gains may aid Fed"
2011-05-16,1.41552,1,80.778,0.88442,0.77952,1489.027,1.05524,1.61903,6.35321,0.97557,"Analysis - EU has good grounds to delay Greek debt crunch"
2011-05-17,1.4236,1,81.398,0.87987,0.78475,1486.571,1.0625,1.62503,6.32127,0.97194,"Analysis - Emerging market bulls may be overstating case"
2011-05-18,1.42488,1,81.673,0.88071,0.78879,1497.019,1.06279,1.61659,6.29602,0.96966,"Analysis - Flaws expose free markets to corrective measures"
2011-05-19,1.43088,NA,81.595,0.88049,0.79074,1493.059,1.0667,1.62356,6.25168,0.96746,NA
2011-05-20,1.41561,1,81.672,0.8771,0.79548,1511.875,1.06556,1.62247,6.30467,0.97385,"Analysis - Dollar drop? You ain't seen nothin' yet if yuan jumps"
2011-05-23,1.4047,1,81.996,0.88358,0.79012,1516.805,1.05038,1.61198,6.35588,0.97782,"Analysis - Investors tweak, not abandon, pro-risk stance"
2011-05-24,1.4099,1,81.947,0.87985,0.79603,1526.453,1.05574,1.61795,6.33637,0.97646,"Analysis - Asia's reticence costs it a shot at IMF power"
2011-05-25,1.4087,1,81.961,0.87244,0.79853,1525.124,1.05305,1.62723,6.32837,0.97695,"Analysis - Greek PM could ease tax burden to break deadlock"
2011-05-26,1.41432,1,81.268,0.86542,0.81116,1518.903,1.06424,1.63997,6.28952,0.97748,"Analysis - EU faces tough task securing Greek debt rollover"
2011-05-27,1.43163,1,80.758,0.85039,0.81858,1536.123,1.06994,1.65033,6.21717,0.97594,"Analysis - Power crisis may force China to face inflation demons"
2011-05-30,1.42806,1,80.913,0.85203,0.81613,1537.498,1.0689,1.64721,6.21948,0.97691,"Analysis - After Portugal nod, Finland faces own fiscal timebomb"
2011-05-31,1.43954,3,81.508,0.85375,0.8236,1535.139,1.06708,1.64446,6.16635,0.96839,"Analysis - Lazy summer ahead for cautious Bank of Canada<br>Analysis - Don't rule out early use of emerging FX in reserves<br>Analysis - Hungarian c. bank doves may find reasons to cut rates"
2011-06-01,1.43272,2,80.932,0.84183,0.81445,1539.11,1.06132,1.63313,6.26307,0.97707,"Analysis - Euro money market prices hide restructuring stresses<br>Serb dinar no one-way bet despite Mladic arrest"
2011-06-02,1.44888,1,80.886,0.84212,0.81551,1533.367,1.06676,1.63678,6.19178,0.97554,"Analysis - Euro's natural drivers restrained by Greek crisis"
2011-06-03,1.46348,2,80.238,0.83355,0.8154,1541.902,1.07133,1.64221,6.12408,0.97777,"Analysis - Chile seen ending steep rate hikes, more cautious<br>The week ahead - Dollar down on U.S. jobs data; more losses seen"
